Customer,Ship-to,Billing Date,Billing Date_parsed,Billing Date_parsed_year,Billing Date_parsed_month,Billing Date_parsed_day,Material,Material_1,Quantity,Unit,Unit/CTN,CTN,Product Group,Flavor,Pack,Size
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/12/23,2023-06-12T00:00:00.000Z,2023,6,12,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/12/23,2023-06-12T00:00:00.000Z,2023,6,12,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/12/23,2023-06-12T00:00:00.000Z,2023,6,12,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,312.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/13/23,2023-06-13T00:00:00.000Z,2023,6,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/13/23,2023-06-13T00:00:00.000Z,2023,6,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/13/23,2023-06-13T00:00:00.000Z,2023,6,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),6/13/23,2023-06-13T00:00:00.000Z,2023,6,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/13/23,2023-06-13T00:00:00.000Z,2023,6,13,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,160.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/14/23,2023-06-14T00:00:00.000Z,2023,6,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,6/14/23,2023-06-14T00:00:00.000Z,2023,6,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/14/23,2023-06-14T00:00:00.000Z,2023,6,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),6/14/23,2023-06-14T00:00:00.000Z,2023,6,14,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/15/23,2023-06-15T00:00:00.000Z,2023,6,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/15/23,2023-06-15T00:00:00.000Z,2023,6,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/15/23,2023-06-15T00:00:00.000Z,2023,6,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/15/23,2023-06-15T00:00:00.000Z,2023,6,15,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,391.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/16/23,2023-06-16T00:00:00.000Z,2023,6,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/16/23,2023-06-16T00:00:00.000Z,2023,6,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/16/23,2023-06-16T00:00:00.000Z,2023,6,16,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/17/23,2023-06-17T00:00:00.000Z,2023,6,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,21.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/17/23,2023-06-17T00:00:00.000Z,2023,6,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,6/17/23,2023-06-17T00:00:00.000Z,2023,6,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/17/23,2023-06-17T00:00:00.000Z,2023,6,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/17/23,2023-06-17T00:00:00.000Z,2023,6,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),6/17/23,2023-06-17T00:00:00.000Z,2023,6,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),6/17/23,2023-06-17T00:00:00.000Z,2023,6,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/17/23,2023-06-17T00:00:00.000Z,2023,6,17,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,160.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/19/23,2023-06-19T00:00:00.000Z,2023,6,19,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/19/23,2023-06-19T00:00:00.000Z,2023,6,19,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/19/23,2023-06-19T00:00:00.000Z,2023,6,19,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/19/23,2023-06-19T00:00:00.000Z,2023,6,19,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,288.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/20/23,2023-06-20T00:00:00.000Z,2023,6,20,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/20/23,2023-06-20T00:00:00.000Z,2023,6,20,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/20/23,2023-06-20T00:00:00.000Z,2023,6,20,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),6/20/23,2023-06-20T00:00:00.000Z,2023,6,20,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/21/23,2023-06-21T00:00:00.000Z,2023,6,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,6/21/23,2023-06-21T00:00:00.000Z,2023,6,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,252.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/21/23,2023-06-21T00:00:00.000Z,2023,6,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),6/21/23,2023-06-21T00:00:00.000Z,2023,6,21,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/22/23,2023-06-22T00:00:00.000Z,2023,6,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/22/23,2023-06-22T00:00:00.000Z,2023,6,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/22/23,2023-06-22T00:00:00.000Z,2023,6,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/22/23,2023-06-22T00:00:00.000Z,2023,6,22,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,187.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/23/23,2023-06-23T00:00:00.000Z,2023,6,23,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/23/23,2023-06-23T00:00:00.000Z,2023,6,23,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/23/23,2023-06-23T00:00:00.000Z,2023,6,23,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/24/23,2023-06-24T00:00:00.000Z,2023,6,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,6/24/23,2023-06-24T00:00:00.000Z,2023,6,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/24/23,2023-06-24T00:00:00.000Z,2023,6,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/24/23,2023-06-24T00:00:00.000Z,2023,6,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),6/24/23,2023-06-24T00:00:00.000Z,2023,6,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),6/24/23,2023-06-24T00:00:00.000Z,2023,6,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,147.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/24/23,2023-06-24T00:00:00.000Z,2023,6,24,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,184.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/26/23,2023-06-26T00:00:00.000Z,2023,6,26,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/26/23,2023-06-26T00:00:00.000Z,2023,6,26,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/26/23,2023-06-26T00:00:00.000Z,2023,6,26,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,249.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/27/23,2023-06-27T00:00:00.000Z,2023,6,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/27/23,2023-06-27T00:00:00.000Z,2023,6,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/27/23,2023-06-27T00:00:00.000Z,2023,6,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/27/23,2023-06-27T00:00:00.000Z,2023,6,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),6/27/23,2023-06-27T00:00:00.000Z,2023,6,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/27/23,2023-06-27T00:00:00.000Z,2023,6,27,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,304.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/28/23,2023-06-28T00:00:00.000Z,2023,6,28,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC สุราษฏร์ธานี,6/28/23,2023-06-28T00:00:00.000Z,2023,6,28,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,252.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/28/23,2023-06-28T00:00:00.000Z,2023,6,28,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/28/23,2023-06-28T00:00:00.000Z,2023,6,28,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),6/28/23,2023-06-28T00:00:00.000Z,2023,6,28,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),6/29/23,2023-06-29T00:00:00.000Z,2023,6,29,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,6/29/23,2023-06-29T00:00:00.000Z,2023,6,29,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,6/29/23,2023-06-29T00:00:00.000Z,2023,6,29,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/29/23,2023-06-29T00:00:00.000Z,2023,6,29,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/29/23,2023-06-29T00:00:00.000Z,2023,6,29,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,309.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,6/30/23,2023-06-30T00:00:00.000Z,2023,6,30,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),6/30/23,2023-06-30T00:00:00.000Z,2023,6,30,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,144.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),7/1/23,2023-07-01T00:00:00.000Z,2023,7,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,42.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,7/1/23,2023-07-01T00:00:00.000Z,2023,7,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,7/1/23,2023-07-01T00:00:00.000Z,2023,7,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,7/1/23,2023-07-01T00:00:00.000Z,2023,7,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า หาดใหญ่(RDC หาดใหญ่),7/1/23,2023-07-01T00:00:00.000Z,2023,7,1,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,126.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,7/3/23,2023-07-03T00:00:00.000Z,2023,7,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,105.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,7/3/23,2023-07-03T00:00:00.000Z,2023,7,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,252.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),7/3/23,2023-07-03T00:00:00.000Z,2023,7,3,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,438.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้าขอนแก่น (W801),7/4/23,2023-07-04T00:00:00.000Z,2023,7,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,84.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDCชลบุรีใหม่ W121,7/4/23,2023-07-04T00:00:00.000Z,2023,7,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า RDC WESTมหาชัย,7/4/23,2023-07-04T00:00:00.000Z,2023,7,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,63.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศูนย์กระจายสินค้า DC5 สุวรรณภูมิ,7/4/23,2023-07-04T00:00:00.000Z,2023,7,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,168.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,ศุนย์กระจายสินค้า นครสวรรค์(RDC นครสวรรค์),7/4/23,2023-07-04T00:00:00.000Z,2023,7,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,231.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
7 - Eleven,บริษัท ซีพี ออลล์ จำกัด (มหาชน),7/4/23,2023-07-04T00:00:00.000Z,2023,7,4,,100%Mandarin Orange Malee 200ml 3x8 Leaf,,BRI,,240.0,Fruit Juice,Orange-Mandarin,3*8,200 ml
